sample_id,image_path,ground_truth,stay_positive_prediction,stay_positive_score,official_fsd_prediction,official_fsd_score,fsd_finetune_v1_prediction,fsd_finetune_v1_score,fsd_finetune_v2_prediction,fsd_finetune_v2_score
adm_auto_1580,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/337_adm_174.PNG,fake,real,0.3969466807180304,fake,0.69580078125,fake,0.59033203125,fake,0.78515625
adm_auto_1581,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/337_adm_34.PNG,fake,real,0.37551598325434193,real,0.281494140625,real,0.381103515625,real,0.38037109375
adm_auto_1582,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/337_adm_7.PNG,fake,real,0.3942949973159003,fake,0.83935546875,fake,0.82763671875,fake,0.814453125
adm_auto_1583,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/337_adm_85.PNG,fake,real,0.44598574693646276,fake,0.9892578125,fake,0.94189453125,fake,0.9912109375
adm_auto_1584,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/337_adm_91.PNG,fake,real,0.4188695897735912,fake,0.7060546875,fake,0.701171875,fake,0.8076171875
adm_auto_1585,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_153.PNG,fake,real,0.4075168336460882,real,0.25732421875,real,0.2958984375,real,0.26806640625
adm_auto_1586,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_174.PNG,fake,real,0.40553354832838884,real,0.275634765625,real,0.312744140625,real,0.25732421875
adm_auto_1587,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_34.PNG,fake,real,0.41986908092750813,real,0.30615234375,real,0.289794921875,real,0.2861328125
adm_auto_1588,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_7.PNG,fake,real,0.3826825979434387,real,0.129150390625,real,0.206298828125,real,0.2337646484375
adm_auto_1589,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_85.PNG,fake,real,0.3872903902080483,fake,0.9287109375,fake,0.9248046875,fake,0.974609375
adm_auto_1590,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/338_adm_91.PNG,fake,real,0.44752500035185966,fake,0.8740234375,fake,0.8271484375,fake,0.8349609375
adm_auto_1591,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/339_adm_153.PNG,fake,real,0.46252019657581644,fake,0.9150390625,fake,0.84912109375,fake,0.95166015625
adm_auto_1592,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/339_adm_174.PNG,fake,real,0.405381206982562,real,0.28515625,real,0.289306640625,real,0.271728515625
adm_auto_1593,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/339_adm_34.PNG,fake,real,0.4305103287914075,real,0.182373046875,real,0.235107421875,real,0.290283203125
adm_auto_1594,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/339_adm_7.PNG,fake,real,0.4149448370021091,real,0.18505859375,real,0.1810302734375,real,0.2401123046875
adm_auto_1595,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/339_adm_85.PNG,fake,real,0.4155890124609883,fake,0.9169921875,fake,0.908203125,fake,0.955078125
adm_auto_1596,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/339_adm_91.PNG,fake,real,0.4043825097041526,fake,0.7265625,fake,0.6083984375,fake,0.68212890625
adm_auto_1597,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_153.PNG,fake,real,0.38923182997375794,fake,0.5107421875,real,0.35791015625,real,0.448974609375
adm_auto_1598,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_174.PNG,fake,real,0.4014796641581176,real,0.303955078125,real,0.30322265625,real,0.43115234375
adm_auto_1599,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_34.PNG,fake,real,0.41919299546790545,real,0.373779296875,real,0.306640625,fake,0.62255859375
adm_auto_1600,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_7.PNG,fake,real,0.4397115072926373,real,0.137939453125,real,0.2247314453125,real,0.273681640625
adm_auto_1601,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_85.PNG,fake,real,0.4278315812568843,real,0.2069091796875,real,0.351318359375,real,0.33984375
adm_auto_1602,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/33_adm_91.PNG,fake,real,0.38330230935411064,real,0.374267578125,real,0.343017578125,real,0.2493896484375
adm_auto_1603,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/340_adm_153.PNG,fake,real,0.3855287910339138,real,0.458984375,real,0.418212890625,real,0.183837890625
adm_auto_1604,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/340_adm_174.PNG,fake,real,0.40029563912180843,fake,0.52685546875,fake,0.5263671875,fake,0.5888671875
adm_auto_1605,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/340_adm_34.PNG,fake,real,0.3842973107363367,real,0.167724609375,real,0.1983642578125,real,0.301513671875
adm_auto_1606,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/340_adm_7.PNG,fake,real,0.4127543655836816,real,0.2130126953125,real,0.2197265625,real,0.359375
adm_auto_1607,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/340_adm_85.PNG,fake,real,0.4070065004567464,fake,0.60595703125,fake,0.52294921875,real,0.415771484375
adm_auto_1608,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/340_adm_91.PNG,fake,real,0.3965998158854974,fake,0.556640625,fake,0.517578125,fake,0.60302734375
adm_auto_1609,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/341_adm_153.PNG,fake,real,0.409405299136084,fake,0.90283203125,fake,0.79296875,fake,0.556640625
adm_auto_1610,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/341_adm_174.PNG,fake,real,0.4436058853025503,fake,0.62109375,real,0.457763671875,fake,0.6513671875
adm_auto_1611,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/341_adm_34.PNG,fake,real,0.4516359366873516,fake,0.5419921875,real,0.474609375,fake,0.7099609375
adm_auto_1612,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/341_adm_7.PNG,fake,real,0.4714384070127287,fake,0.75146484375,fake,0.6416015625,fake,0.8037109375
adm_auto_1613,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/341_adm_85.PNG,fake,real,0.4052994945750544,real,0.272705078125,real,0.252685546875,real,0.350341796875
adm_auto_1614,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/341_adm_91.PNG,fake,real,0.41837761116626404,real,0.269287109375,real,0.323486328125,real,0.1588134765625
adm_auto_1615,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/342_adm_153.PNG,fake,real,0.40045200692567257,fake,0.6279296875,fake,0.59619140625,fake,0.763671875
adm_auto_1616,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/342_adm_174.PNG,fake,real,0.3857710932683345,real,0.269287109375,real,0.2763671875,real,0.355712890625
adm_auto_1617,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/342_adm_34.PNG,fake,real,0.40551064148399746,real,0.373779296875,real,0.35498046875,real,0.46923828125
adm_auto_1618,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/342_adm_7.PNG,fake,real,0.3939157712158128,fake,0.69580078125,fake,0.60302734375,real,0.447509765625
adm_auto_1619,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/342_adm_85.PNG,fake,real,0.4520772617780499,real,0.1229248046875,real,0.169921875,real,0.12213134765625
adm_auto_1620,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/342_adm_91.PNG,fake,real,0.39179634691438264,real,0.1661376953125,real,0.2037353515625,real,0.1806640625
adm_auto_1621,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/343_adm_153.PNG,fake,real,0.3693884412591046,real,0.2493896484375,real,0.2685546875,real,0.282470703125
adm_auto_1622,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/343_adm_174.PNG,fake,real,0.4319404606133564,real,0.453857421875,real,0.386962890625,real,0.427978515625
adm_auto_1623,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/343_adm_34.PNG,fake,real,0.37096170522042315,fake,0.625,real,0.46337890625,real,0.30908203125
adm_auto_1624,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/343_adm_7.PNG,fake,real,0.38331241235617763,real,0.4638671875,real,0.37890625,fake,0.57568359375
adm_auto_1625,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/343_adm_85.PNG,fake,real,0.3963904471684412,fake,0.51171875,real,0.494873046875,real,0.447021484375
adm_auto_1626,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/343_adm_91.PNG,fake,real,0.3813593133192339,real,0.134521484375,real,0.1429443359375,real,0.1663818359375
adm_auto_1627,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/344_adm_153.PNG,fake,real,0.40138935790534935,real,0.341552734375,real,0.35693359375,real,0.38671875
adm_auto_1628,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/344_adm_174.PNG,fake,real,0.4131427014304037,fake,0.5078125,real,0.39697265625,fake,0.7041015625
adm_auto_1629,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/344_adm_34.PNG,fake,real,0.4311806384917138,real,0.373779296875,real,0.33203125,real,0.367431640625
adm_auto_1630,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/344_adm_7.PNG,fake,real,0.3864653425254859,real,0.39599609375,real,0.363037109375,fake,0.515625
adm_auto_1631,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/344_adm_85.PNG,fake,real,0.4182525334948684,real,0.2459716796875,real,0.26806640625,real,0.265380859375
adm_auto_1632,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/344_adm_91.PNG,fake,real,0.40109872840115796,real,0.262451171875,real,0.28369140625,real,0.3310546875
adm_auto_1633,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_153.PNG,fake,real,0.4315373736799401,real,0.39892578125,real,0.402099609375,real,0.36474609375
adm_auto_1634,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_174.PNG,fake,real,0.38442930192024566,real,0.43505859375,real,0.409423828125,real,0.406494140625
adm_auto_1635,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_34.PNG,fake,real,0.38793409444785215,fake,0.96826171875,fake,0.9345703125,fake,0.97607421875
adm_auto_1636,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_7.PNG,fake,real,0.39523181575030053,fake,0.599609375,real,0.419921875,real,0.3828125
adm_auto_1637,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_85.PNG,fake,real,0.443308334797684,real,0.2469482421875,real,0.25537109375,real,0.346923828125
adm_auto_1638,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/345_adm_91.PNG,fake,real,0.4263845904677021,real,0.484375,real,0.4931640625,fake,0.712890625
adm_auto_1639,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_153.PNG,fake,real,0.44091549936200225,real,0.060089111328125,real,0.1495361328125,real,0.22265625
adm_auto_1640,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_174.PNG,fake,real,0.38047924833960167,real,0.3154296875,real,0.29150390625,real,0.251220703125
adm_auto_1641,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_34.PNG,fake,real,0.41746742240474977,fake,0.64892578125,fake,0.560546875,fake,0.66845703125
adm_auto_1642,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_7.PNG,fake,real,0.38473789352544796,real,0.25341796875,real,0.323486328125,real,0.2418212890625
adm_auto_1643,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_85.PNG,fake,real,0.39303449004391017,real,0.078369140625,real,0.1414794921875,real,0.0999755859375
adm_auto_1644,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/346_adm_91.PNG,fake,real,0.4069235262208778,real,0.29833984375,real,0.2568359375,real,0.33154296875
adm_auto_1645,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/347_adm_153.PNG,fake,real,0.406715626450531,real,0.39892578125,real,0.313232421875,fake,0.556640625
adm_auto_1646,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/347_adm_174.PNG,fake,real,0.3732120333667352,real,0.302490234375,real,0.26904296875,real,0.401611328125
adm_auto_1647,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/347_adm_34.PNG,fake,real,0.402923723317755,real,0.375732421875,real,0.4111328125,real,0.306640625
adm_auto_1648,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/347_adm_7.PNG,fake,real,0.4012840759415851,real,0.435791015625,real,0.361572265625,fake,0.525390625
adm_auto_1649,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/347_adm_85.PNG,fake,real,0.3897971992994429,fake,0.88427734375,fake,0.712890625,fake,0.93017578125
adm_auto_1650,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/347_adm_91.PNG,fake,real,0.41723541466435865,real,0.34423828125,real,0.30615234375,real,0.419677734375
adm_auto_1651,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/348_adm_153.PNG,fake,real,0.4055921263408975,real,0.31201171875,real,0.32373046875,real,0.420654296875
adm_auto_1652,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/348_adm_174.PNG,fake,real,0.40991768327495093,real,0.06256103515625,real,0.1171875,real,0.11199951171875
adm_auto_1653,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/348_adm_34.PNG,fake,real,0.42768911601626564,real,0.2459716796875,real,0.262451171875,real,0.299072265625
adm_auto_1654,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/348_adm_7.PNG,fake,real,0.3937966981081797,real,0.1318359375,real,0.1527099609375,real,0.1199951171875
adm_auto_1655,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/348_adm_85.PNG,fake,real,0.4343765523244897,real,0.181884765625,real,0.259765625,real,0.333251953125
adm_auto_1656,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/348_adm_91.PNG,fake,real,0.47027070224166767,real,0.2919921875,real,0.277587890625,real,0.313232421875
adm_auto_1657,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/349_adm_153.PNG,fake,real,0.39124786419188934,real,0.25244140625,real,0.276611328125,real,0.4931640625
adm_auto_1658,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/349_adm_174.PNG,fake,real,0.3934774758336598,real,0.470703125,real,0.414794921875,fake,0.76416015625
adm_auto_1659,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/349_adm_34.PNG,fake,real,0.4353038711110291,real,0.28173828125,real,0.259521484375,real,0.29541015625
adm_auto_1660,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/349_adm_7.PNG,fake,real,0.39880328464674897,real,0.27001953125,real,0.286865234375,real,0.357177734375
adm_auto_1661,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/349_adm_85.PNG,fake,real,0.45145150282384555,fake,0.744140625,fake,0.6357421875,fake,0.8984375
adm_auto_1662,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/349_adm_91.PNG,fake,real,0.4286570157972451,fake,0.5205078125,real,0.382080078125,real,0.330078125
adm_auto_1663,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/34_adm_153.PNG,fake,real,0.40861466921266754,real,0.4560546875,real,0.452880859375,fake,0.69873046875
adm_auto_1664,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/34_adm_174.PNG,fake,real,0.3710534160736509,real,0.1131591796875,real,0.2298583984375,real,0.11474609375
adm_auto_1665,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/34_adm_34.PNG,fake,real,0.4200326457372247,real,0.29638671875,real,0.3388671875,real,0.32275390625
adm_auto_1666,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/34_adm_7.PNG,fake,real,0.3858829215676773,real,0.250244140625,real,0.25537109375,real,0.21533203125
adm_auto_1667,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/34_adm_85.PNG,fake,real,0.3704237857840778,fake,0.681640625,fake,0.56201171875,fake,0.51220703125
adm_auto_1668,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/34_adm_91.PNG,fake,real,0.41080637459817254,real,0.486328125,fake,0.5380859375,real,0.3525390625
adm_auto_1669,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/350_adm_153.PNG,fake,real,0.38712223870426754,real,0.1470947265625,real,0.169921875,real,0.1478271484375
adm_auto_1670,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/350_adm_174.PNG,fake,real,0.42540669356332467,real,0.383056640625,real,0.319580078125,fake,0.5400390625
adm_auto_1671,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/350_adm_34.PNG,fake,real,0.42096792015995876,fake,0.53125,fake,0.56787109375,real,0.414794921875
adm_auto_1672,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/350_adm_7.PNG,fake,real,0.3790479548371993,real,0.2401123046875,real,0.251220703125,real,0.3203125
adm_auto_1673,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/350_adm_85.PNG,fake,real,0.3943245070977468,real,0.4951171875,fake,0.5146484375,real,0.27587890625
adm_auto_1674,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/350_adm_91.PNG,fake,real,0.3935771107107784,fake,0.744140625,fake,0.54150390625,fake,0.85009765625
adm_auto_1675,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/351_adm_153.PNG,fake,real,0.42884057108711077,fake,0.8212890625,fake,0.75244140625,fake,0.8671875
adm_auto_1676,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/351_adm_174.PNG,fake,real,0.3838870590869612,fake,0.9365234375,fake,0.8447265625,fake,0.91259765625
adm_auto_1677,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/351_adm_34.PNG,fake,real,0.43436272228491296,fake,0.5126953125,real,0.427978515625,real,0.371826171875
adm_auto_1678,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/351_adm_7.PNG,fake,real,0.39685616269449986,fake,0.716796875,fake,0.65283203125,fake,0.78662109375
adm_auto_1679,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/351_adm_85.PNG,fake,real,0.39974612082857985,real,0.08880615234375,real,0.1439208984375,real,0.135009765625
adm_auto_1680,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/351_adm_91.PNG,fake,real,0.4374657263987686,real,0.306884765625,real,0.400146484375,real,0.374755859375
adm_auto_1681,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/352_adm_153.PNG,fake,real,0.424839070368499,real,0.270751953125,real,0.2451171875,real,0.124755859375
adm_auto_1682,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/352_adm_174.PNG,fake,real,0.43777913640440863,fake,0.9677734375,fake,0.86181640625,fake,0.962890625
adm_auto_1683,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/352_adm_34.PNG,fake,real,0.391045978823431,real,0.329833984375,real,0.262451171875,real,0.34423828125
adm_auto_1684,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/352_adm_7.PNG,fake,real,0.3820277862598524,real,0.216064453125,real,0.1966552734375,real,0.1806640625
adm_auto_1685,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/352_adm_85.PNG,fake,real,0.412004810861078,real,0.11962890625,real,0.177001953125,real,0.1605224609375
adm_auto_1686,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/352_adm_91.PNG,fake,real,0.43364027055477483,real,0.21728515625,real,0.34326171875,real,0.2880859375
adm_auto_1687,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_153.PNG,fake,real,0.4092452492927355,real,0.310791015625,real,0.26220703125,real,0.441650390625
adm_auto_1688,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_174.PNG,fake,real,0.39193400010442886,real,0.498779296875,fake,0.54345703125,fake,0.5263671875
adm_auto_1689,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_34.PNG,fake,real,0.4627758518329699,fake,0.66552734375,fake,0.576171875,fake,0.64892578125
adm_auto_1690,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_7.PNG,fake,real,0.40562583800253066,real,0.27734375,real,0.276611328125,real,0.25146484375
adm_auto_1691,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_85.PNG,fake,real,0.4176055063664853,fake,0.68359375,fake,0.556640625,fake,0.7744140625
adm_auto_1692,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/353_adm_91.PNG,fake,real,0.420536726235518,fake,0.884765625,fake,0.81591796875,fake,0.796875
adm_auto_1693,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/354_adm_153.PNG,fake,real,0.4035937691720729,fake,0.64599609375,fake,0.55078125,fake,0.55517578125
adm_auto_1694,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/354_adm_174.PNG,fake,real,0.38584996802839155,real,0.2371826171875,real,0.328857421875,real,0.42626953125
adm_auto_1695,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/354_adm_34.PNG,fake,real,0.3881747589523653,fake,0.8125,fake,0.62353515625,fake,0.8544921875
adm_auto_1696,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/354_adm_7.PNG,fake,real,0.39566714875642744,real,0.30908203125,real,0.323486328125,real,0.45703125
adm_auto_1697,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/354_adm_85.PNG,fake,real,0.42881085566743793,real,0.4990234375,fake,0.59423828125,fake,0.7099609375
adm_auto_1698,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/354_adm_91.PNG,fake,real,0.404268541190667,fake,0.8837890625,fake,0.82080078125,fake,0.87548828125
adm_auto_1699,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/355_adm_153.PNG,fake,real,0.421694940800053,fake,0.85986328125,fake,0.87060546875,fake,0.9521484375
adm_auto_1700,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/355_adm_174.PNG,fake,real,0.39284568231055444,real,0.355712890625,real,0.36376953125,real,0.431640625
